 ******* Program HYDRUS
 ******* 
 Welcome to HYDRUS-1D                                                    
 Date:   3. 5.    Time:  11:34:41
 Units: L = cm   , T = days , M = ug   



                               Node( 18)                                 Node( 85)                                 Node(101)

         time         h        theta    Temp      Conc           h        theta    Temp      Conc           h        theta    Temp      Conc     
        140.0000     -115.50  0.2312   20.000  0.3142E+00        -76.80  0.2645   20.000  0.2505E+01        -75.34  0.2660   20.000  0.2848E+01
        140.5000     -117.26  0.2299   20.000  0.3144E+00        -77.39  0.2639   20.000  0.2500E+01        -75.92  0.2653   20.000  0.2841E+01
        141.0000     -119.20  0.2284   20.000  0.3145E+00        -77.98  0.2633   20.000  0.2495E+01        -76.53  0.2647   20.000  0.2834E+01
        142.0000     -122.99  0.2262   20.000  0.3150E+00        -79.17  0.2621   20.000  0.2485E+01        -77.72  0.2635   20.000  0.2821E+01
        142.0010     -122.98  0.2262   20.000  0.3150E+00        -79.17  0.2621   20.000  0.2485E+01        -77.72  0.2635   20.000  0.2821E+01
        142.0023     -122.98  0.2262   20.000  0.3150E+00        -79.17  0.2621   20.000  0.2485E+01        -77.72  0.2635   20.000  0.2821E+01
        142.0040     -122.99  0.2262   20.000  0.3150E+00        -79.18  0.2621   20.000  0.2485E+01        -77.72  0.2635   20.000  0.2821E+01
        142.0062     -123.00  0.2262   20.000  0.3150E+00        -79.18  0.2621   20.000  0.2485E+01        -77.72  0.2635   20.000  0.2820E+01
        142.0090     -123.01  0.2261   20.000  0.3150E+00        -79.18  0.2621   20.000  0.2485E+01        -77.73  0.2635   20.000  0.2820E+01
        142.0128     -123.03  0.2261   20.000  0.3151E+00        -79.19  0.2621   20.000  0.2485E+01        -77.73  0.2635   20.000  0.2820E+01
        142.0176     -123.05  0.2261   20.000  0.3151E+00        -79.19  0.2621   20.000  0.2485E+01        -77.74  0.2635   20.000  0.2820E+01
        142.0239     -123.07  0.2261   20.000  0.3151E+00        -79.20  0.2621   20.000  0.2485E+01        -77.74  0.2635   20.000  0.2820E+01
        142.0320     -123.11  0.2261   20.000  0.3151E+00        -79.21  0.2621   20.000  0.2485E+01        -77.75  0.2635   20.000  0.2820E+01
        142.0426     -123.15  0.2261   20.000  0.3151E+00        -79.22  0.2620   20.000  0.2485E+01        -77.77  0.2635   20.000  0.2820E+01
        142.0564     -123.20  0.2260   20.000  0.3151E+00        -79.24  0.2620   20.000  0.2485E+01        -77.78  0.2635   20.000  0.2820E+01
        142.0743     -123.27  0.2260   20.000  0.3151E+00        -79.26  0.2620   20.000  0.2485E+01        -77.80  0.2635   20.000  0.2820E+01
        142.0976     -123.37  0.2260   20.000  0.3152E+00        -79.29  0.2620   20.000  0.2485E+01        -77.83  0.2634   20.000  0.2819E+01
        142.1279     -123.48  0.2259   20.000  0.3152E+00        -79.32  0.2619   20.000  0.2484E+01        -77.87  0.2634   20.000  0.2819E+01
        142.1673     -123.63  0.2258   20.000  0.3153E+00        -79.37  0.2619   20.000  0.2484E+01        -77.91  0.2633   20.000  0.2818E+01
        142.2185     -123.83  0.2257   20.000  0.3154E+00        -79.43  0.2618   20.000  0.2483E+01        -77.97  0.2633   20.000  0.2818E+01
        142.2850     -124.07  0.2256   20.000  0.3155E+00        -79.51  0.2618   20.000  0.2483E+01        -78.05  0.2632   20.000  0.2817E+01
        142.3744     -124.38  0.2254   20.000  0.3156E+00        -79.62  0.2617   20.000  0.2482E+01        -78.16  0.2631   20.000  0.2816E+01
        142.4787     -124.71  0.2252   20.000  0.3158E+00        -79.74  0.2615   20.000  0.2481E+01        -78.28  0.2630   20.000  0.2815E+01
        142.6090     -125.02  0.2251   20.000  0.3160E+00        -79.89  0.2614   20.000  0.2480E+01        -78.43  0.2628   20.000  0.2813E+01
        142.8045     -125.08  0.2250   20.000  0.3163E+00        -80.13  0.2612   20.000  0.2478E+01        -78.66  0.2626   20.000  0.2810E+01
        143.0000     -124.58  0.2253   20.000  0.3166E+00        -80.36  0.2609   20.000  0.2476E+01        -78.88  0.2624   20.000  0.2808E+01
        143.0010     -124.59  0.2253   20.000  0.3166E+00        -80.36  0.2609   20.000  0.2476E+01        -78.88  0.2624   20.000  0.2808E+01
        143.0023     -124.59  0.2253   20.000  0.3166E+00        -80.36  0.2609   20.000  0.2476E+01        -78.89  0.2624   20.000  0.2808E+01
        143.0040     -124.59  0.2253   20.000  0.3166E+00        -80.36  0.2609   20.000  0.2476E+01        -78.89  0.2624   20.000  0.2808E+01
        143.0062     -124.58  0.2253   20.000  0.3166E+00        -80.36  0.2609   20.000  0.2476E+01        -78.89  0.2624   20.000  0.2808E+01
        143.0090     -124.57  0.2253   20.000  0.3166E+00        -80.37  0.2609   20.000  0.2476E+01        -78.89  0.2624   20.000  0.2808E+01
        143.0128     -124.56  0.2253   20.000  0.3166E+00        -80.37  0.2609   20.000  0.2476E+01        -78.90  0.2624   20.000  0.2808E+01
        143.0176     -124.55  0.2253   20.000  0.3166E+00        -80.38  0.2609   20.000  0.2476E+01        -78.90  0.2624   20.000  0.2808E+01
        143.0239     -124.53  0.2253   20.000  0.3166E+00        -80.38  0.2609   20.000  0.2476E+01        -78.91  0.2624   20.000  0.2808E+01
        143.0320     -124.51  0.2253   20.000  0.3167E+00        -80.39  0.2609   20.000  0.2476E+01        -78.92  0.2623   20.000  0.2808E+01
        143.0426     -124.47  0.2254   20.000  0.3167E+00        -80.41  0.2609   20.000  0.2476E+01        -78.93  0.2623   20.000  0.2808E+01
        143.0564     -124.43  0.2254   20.000  0.3167E+00        -80.42  0.2609   20.000  0.2476E+01        -78.95  0.2623   20.000  0.2807E+01
        143.0743     -124.36  0.2254   20.000  0.3168E+00        -80.44  0.2608   20.000  0.2476E+01        -78.97  0.2623   20.000  0.2807E+01
        143.0976     -124.27  0.2255   20.000  0.3168E+00        -80.47  0.2608   20.000  0.2475E+01        -79.00  0.2623   20.000  0.2807E+01
        143.1279     -124.13  0.2255   20.000  0.3169E+00        -80.51  0.2608   20.000  0.2475E+01        -79.03  0.2622   20.000  0.2807E+01
        143.1673     -123.92  0.2257   20.000  0.3170E+00        -80.55  0.2607   20.000  0.2475E+01        -79.08  0.2622   20.000  0.2806E+01
        143.2185     -123.60  0.2258   20.000  0.3171E+00        -80.61  0.2607   20.000  0.2474E+01        -79.14  0.2621   20.000  0.2805E+01
        143.2850     -123.13  0.2261   20.000  0.3173E+00        -80.69  0.2606   20.000  0.2474E+01        -79.21  0.2621   20.000  0.2805E+01
        143.3744     -122.42  0.2265   20.000  0.3173E+00        -80.80  0.2605   20.000  0.2473E+01        -79.32  0.2620   20.000  0.2804E+01
        143.4787     -121.53  0.2269   20.000  0.3170E+00        -80.92  0.2604   20.000  0.2472E+01        -79.44  0.2618   20.000  0.2802E+01
        143.6090     -120.42  0.2275   20.000  0.3165E+00        -81.07  0.2602   20.000  0.2471E+01        -79.59  0.2617   20.000  0.2801E+01
        143.8045     -118.96  0.2286   20.000  0.3157E+00        -81.30  0.2600   20.000  0.2469E+01        -79.81  0.2615   20.000  0.2798E+01
        144.0000     -117.36  0.2298   20.000  0.3147E+00        -81.52  0.2598   20.000  0.2467E+01        -80.03  0.2612   20.000  0.2796E+01
        144.0010     -117.36  0.2298   20.000  0.3147E+00        -81.53  0.2598   20.000  0.2467E+01        -80.03  0.2612   20.000  0.2796E+01
        144.0023     -117.35  0.2298   20.000  0.3147E+00        -81.53  0.2598   20.000  0.2467E+01        -80.03  0.2612   20.000  0.2796E+01
        144.0040     -117.34  0.2298   20.000  0.3147E+00        -81.53  0.2598   20.000  0.2467E+01        -80.04  0.2612   20.000  0.2796E+01
        144.0062     -117.32  0.2298   20.000  0.3147E+00        -81.53  0.2598   20.000  0.2467E+01        -80.04  0.2612   20.000  0.2796E+01
        144.0090     -117.30  0.2298   20.000  0.3147E+00        -81.54  0.2598   20.000  0.2467E+01        -80.04  0.2612   20.000  0.2796E+01
        144.0128     -117.27  0.2299   20.000  0.3147E+00        -81.54  0.2597   20.000  0.2467E+01        -80.05  0.2612   20.000  0.2796E+01
        144.0176     -117.23  0.2299   20.000  0.3147E+00        -81.55  0.2597   20.000  0.2467E+01        -80.05  0.2612   20.000  0.2796E+01
        144.0239     -117.18  0.2299   20.000  0.3146E+00        -81.55  0.2597   20.000  0.2467E+01        -80.06  0.2612   20.000  0.2796E+01
        144.0320     -117.11  0.2300   20.000  0.3146E+00        -81.56  0.2597   20.000  0.2467E+01        -80.07  0.2612   20.000  0.2796E+01
        144.0426     -117.02  0.2300   20.000  0.3145E+00        -81.57  0.2597   20.000  0.2467E+01        -80.08  0.2612   20.000  0.2796E+01
        144.0564     -116.91  0.2301   20.000  0.3145E+00        -81.59  0.2597   20.000  0.2467E+01        -80.10  0.2612   20.000  0.2795E+01
        144.0743     -116.76  0.2302   20.000  0.3144E+00        -81.61  0.2597   20.000  0.2467E+01        -80.12  0.2612   20.000  0.2795E+01
        144.0976     -116.57  0.2304   20.000  0.3143E+00        -81.64  0.2596   20.000  0.2466E+01        -80.14  0.2611   20.000  0.2795E+01
        144.1279     -116.31  0.2306   20.000  0.3141E+00        -81.67  0.2596   20.000  0.2466E+01        -80.18  0.2611   20.000  0.2795E+01
        144.1673     -115.94  0.2308   20.000  0.3139E+00        -81.72  0.2596   20.000  0.2466E+01        -80.22  0.2611   20.000  0.2794E+01
        144.2067     -115.51  0.2312   20.000  0.3137E+00        -81.76  0.2595   20.000  0.2465E+01        -80.27  0.2610   20.000  0.2794E+01
        144.2578     -114.75  0.2317   20.000  0.3132E+00        -81.82  0.2595   20.000  0.2465E+01        -80.33  0.2610   20.000  0.2793E+01
        144.3090     -113.64  0.2325   20.000  0.3125E+00        -81.88  0.2594   20.000  0.2465E+01        -80.38  0.2609   20.000  0.2792E+01
        144.3781     -111.26  0.2343   20.000  0.3110E+00        -81.96  0.2593   20.000  0.2464E+01        -80.46  0.2608   20.000  0.2792E+01
        144.4472     -107.74  0.2369   20.000  0.3089E+00        -82.04  0.2592   20.000  0.2463E+01        -80.54  0.2607   20.000  0.2791E+01
        144.5163     -103.06  0.2403   20.000  0.3063E+00        -82.12  0.2592   20.000  0.2463E+01        -80.62  0.2607   20.000  0.2790E+01
        144.5969      -96.34  0.2453   20.000  0.3026E+00        -82.22  0.2591   20.000  0.2462E+01        -80.71  0.2606   20.000  0.2789E+01
        144.6977      -87.62  0.2537   20.000  0.2968E+00        -82.33  0.2590   20.000  0.2461E+01        -80.82  0.2605   20.000  0.2788E+01
        144.7985      -79.22  0.2621   20.000  0.2917E+00        -82.45  0.2588   20.000  0.2460E+01        -80.94  0.2603   20.000  0.2787E+01
        144.8992      -71.62  0.2709   20.000  0.2861E+00        -82.56  0.2587   20.000  0.2460E+01        -81.05  0.2602   20.000  0.2786E+01
        145.0000      -65.39  0.2791   20.000  0.2809E+00        -82.68  0.2586   20.000  0.2459E+01        -81.16  0.2601   20.000  0.2785E+01
        145.0010      -65.29  0.2792   20.000  0.2808E+00        -82.68  0.2586   20.000  0.2459E+01        -81.16  0.2601   20.000  0.2785E+01
        145.0023      -65.22  0.2793   20.000  0.2808E+00        -82.68  0.2586   20.000  0.2459E+01        -81.17  0.2601   20.000  0.2785E+01
        145.0040      -65.11  0.2794   20.000  0.2807E+00        -82.68  0.2586   20.000  0.2459E+01        -81.17  0.2601   20.000  0.2785E+01
        145.0062      -64.98  0.2796   20.000  0.2805E+00        -82.68  0.2586   20.000  0.2459E+01        -81.17  0.2601   20.000  0.2784E+01
        145.0090      -64.81  0.2798   20.000  0.2804E+00        -82.69  0.2586   20.000  0.2459E+01        -81.17  0.2601   20.000  0.2784E+01
        145.0128      -64.58  0.2801   20.000  0.2802E+00        -82.69  0.2586   20.000  0.2459E+01        -81.18  0.2601   20.000  0.2784E+01
        145.0176      -64.30  0.2805   20.000  0.2799E+00        -82.70  0.2586   20.000  0.2459E+01        -81.18  0.2601   20.000  0.2784E+01
        145.0239      -63.93  0.2810   20.000  0.2796E+00        -82.70  0.2586   20.000  0.2459E+01        -81.19  0.2601   20.000  0.2784E+01
        145.0320      -63.46  0.2816   20.000  0.2791E+00        -82.71  0.2586   20.000  0.2458E+01        -81.20  0.2601   20.000  0.2784E+01
        145.0426      -62.87  0.2823   20.000  0.2785E+00        -82.73  0.2586   20.000  0.2458E+01        -81.21  0.2601   20.000  0.2784E+01
        145.0564      -62.12  0.2833   20.000  0.2778E+00        -82.74  0.2586   20.000  0.2458E+01        -81.23  0.2601   20.000  0.2784E+01
        145.0743      -61.19  0.2845   20.000  0.2769E+00        -82.76  0.2585   20.000  0.2458E+01        -81.25  0.2600   20.000  0.2784E+01
        145.0976      -60.10  0.2860   20.000  0.2758E+00        -82.79  0.2585   20.000  0.2458E+01        -81.27  0.2600   20.000  0.2783E+01
        145.1279      -58.93  0.2879   20.000  0.2744E+00        -82.82  0.2585   20.000  0.2458E+01        -81.31  0.2600   20.000  0.2783E+01
        145.1673      -57.62  0.2901   20.000  0.2728E+00        -82.87  0.2584   20.000  0.2457E+01        -81.35  0.2599   20.000  0.2783E+01
        145.2185      -56.30  0.2924   20.000  0.2711E+00        -82.93  0.2584   20.000  0.2457E+01        -81.41  0.2599   20.000  0.2782E+01
        145.2850      -54.93  0.2947   20.000  0.2690E+00        -83.00  0.2583   20.000  0.2456E+01        -81.48  0.2598   20.000  0.2781E+01
        145.3744      -53.50  0.2971   20.000  0.2665E+00        -83.10  0.2582   20.000  0.2456E+01        -81.58  0.2597   20.000  0.2780E+01
        145.4787      -52.12  0.2994   20.000  0.2638E+00        -83.22  0.2581   20.000  0.2455E+01        -81.70  0.2596   20.000  0.2779E+01
        145.6090      -50.67  0.3018   20.000  0.2604E+00        -83.37  0.2579   20.000  0.2454E+01        -81.84  0.2594   20.000  0.2778E+01
        145.8045      -48.73  0.3050   20.000  0.2555E+00        -83.59  0.2577   20.000  0.2452E+01        -82.06  0.2592   20.000  0.2776E+01
        146.0000      -47.08  0.3079   20.000  0.2507E+00        -83.81  0.2575   20.000  0.2451E+01        -82.28  0.2590   20.000  0.2773E+01
        146.0010      -47.08  0.3080   20.000  0.2507E+00        -83.81  0.2575   20.000  0.2451E+01        -82.28  0.2590   20.000  0.2773E+01
        146.0023      -47.06  0.3080   20.000  0.2507E+00        -83.81  0.2575   20.000  0.2451E+01        -82.28  0.2590   20.000  0.2773E+01
        146.0040      -47.05  0.3080   20.000  0.2506E+00        -83.81  0.2575   20.000  0.2451E+01        -82.28  0.2590   20.000  0.2773E+01
        146.0062      -47.03  0.3080   20.000  0.2506E+00        -83.82  0.2575   20.000  0.2450E+01        -82.28  0.2590   20.000  0.2773E+01
        146.0090      -47.01  0.3081   20.000  0.2505E+00        -83.82  0.2575   20.000  0.2450E+01        -82.29  0.2590   20.000  0.2773E+01
        146.0128      -46.98  0.3082   20.000  0.2504E+00        -83.82  0.2575   20.000  0.2450E+01        -82.29  0.2590   20.000  0.2773E+01
        146.0176      -46.94  0.3082   20.000  0.2503E+00        -83.83  0.2575   20.000  0.2450E+01        -82.29  0.2590   20.000  0.2773E+01
        146.0239      -46.89  0.3084   20.000  0.2501E+00        -83.84  0.2575   20.000  0.2450E+01        -82.30  0.2590   20.000  0.2773E+01
        146.0320      -46.82  0.3085   20.000  0.2499E+00        -83.85  0.2575   20.000  0.2450E+01        -82.31  0.2590   20.000  0.2773E+01
        146.0426      -46.74  0.3087   20.000  0.2497E+00        -83.86  0.2574   20.000  0.2450E+01        -82.32  0.2590   20.000  0.2773E+01
        146.0564      -46.65  0.3088   20.000  0.2493E+00        -83.87  0.2574   20.000  0.2450E+01        -82.34  0.2590   20.000  0.2773E+01
        146.0743      -46.56  0.3090   20.000  0.2490E+00        -83.89  0.2574   20.000  0.2450E+01        -82.36  0.2589   20.000  0.2773E+01
        146.0976      -46.49  0.3092   20.000  0.2485E+00        -83.92  0.2574   20.000  0.2450E+01        -82.38  0.2589   20.000  0.2772E+01
        146.1279      -46.49  0.3092   20.000  0.2481E+00        -83.95  0.2573   20.000  0.2450E+01        -82.42  0.2589   20.000  0.2772E+01
        146.1673      -46.59  0.3090   20.000  0.2476E+00        -84.00  0.2573   20.000  0.2449E+01        -82.46  0.2588   20.000  0.2772E+01
        146.2185      -46.85  0.3085   20.000  0.2471E+00        -84.05  0.2572   20.000  0.2449E+01        -82.52  0.2588   20.000  0.2771E+01
        146.2850      -47.31  0.3075   20.000  0.2466E+00        -84.13  0.2572   20.000  0.2448E+01        -82.59  0.2587   20.000  0.2770E+01
        146.3744      -48.04  0.3062   20.000  0.2461E+00        -84.23  0.2571   20.000  0.2448E+01        -82.69  0.2586   20.000  0.2769E+01
        146.4787      -48.96  0.3046   20.000  0.2457E+00        -84.34  0.2570   20.000  0.2447E+01        -82.80  0.2585   20.000  0.2768E+01
        146.6090      -50.11  0.3027   20.000  0.2452E+00        -84.48  0.2568   20.000  0.2446E+01        -82.94  0.2584   20.000  0.2767E+01
        146.8045      -51.66  0.3001   20.000  0.2447E+00        -84.68  0.2566   20.000  0.2444E+01        -83.15  0.2581   20.000  0.2765E+01
        147.0000      -53.07  0.2977   20.000  0.2442E+00        -84.87  0.2564   20.000  0.2443E+01        -83.36  0.2579   20.000  0.2763E+01
        147.0010      -53.08  0.2977   20.000  0.2442E+00        -84.87  0.2564   20.000  0.2443E+01        -83.36  0.2579   20.000  0.2763E+01
        147.0023      -53.09  0.2977   20.000  0.2442E+00        -84.88  0.2564   20.000  0.2443E+01        -83.37  0.2579   20.000  0.2763E+01
        147.0040      -53.11  0.2977   20.000  0.2442E+00        -84.88  0.2564   20.000  0.2443E+01        -83.37  0.2579   20.000  0.2763E+01
        147.0062      -53.12  0.2976   20.000  0.2442E+00        -84.88  0.2564   20.000  0.2443E+01        -83.37  0.2579   20.000  0.2763E+01
        147.0090      -53.14  0.2976   20.000  0.2442E+00        -84.88  0.2564   20.000  0.2442E+01        -83.37  0.2579   20.000  0.2763E+01
        147.0128      -53.17  0.2976   20.000  0.2442E+00        -84.89  0.2564   20.000  0.2442E+01        -83.38  0.2579   20.000  0.2763E+01
        147.0176      -53.20  0.2975   20.000  0.2442E+00        -84.89  0.2564   20.000  0.2442E+01        -83.38  0.2579   20.000  0.2763E+01
        147.0239      -53.25  0.2974   20.000  0.2442E+00        -84.90  0.2564   20.000  0.2442E+01        -83.39  0.2579   20.000  0.2763E+01
        147.0320      -53.31  0.2973   20.000  0.2442E+00        -84.90  0.2564   20.000  0.2442E+01        -83.40  0.2579   20.000  0.2762E+01
        147.0426      -53.38  0.2972   20.000  0.2442E+00        -84.92  0.2564   20.000  0.2442E+01        -83.41  0.2579   20.000  0.2762E+01
        147.0564      -53.48  0.2970   20.000  0.2442E+00        -84.93  0.2564   20.000  0.2442E+01        -83.42  0.2579   20.000  0.2762E+01
        147.0743      -53.59  0.2968   20.000  0.2441E+00        -84.95  0.2564   20.000  0.2442E+01        -83.44  0.2579   20.000  0.2762E+01
        147.0976      -53.73  0.2966   20.000  0.2441E+00        -84.97  0.2563   20.000  0.2442E+01        -83.47  0.2578   20.000  0.2762E+01
        147.1279      -53.88  0.2964   20.000  0.2440E+00        -85.00  0.2563   20.000  0.2442E+01        -83.50  0.2578   20.000  0.2761E+01
        147.1673      -54.01  0.2961   20.000  0.2438E+00        -85.03  0.2563   20.000  0.2441E+01        -83.54  0.2578   20.000  0.2761E+01
        147.2185      -54.08  0.2960   20.000  0.2435E+00        -85.08  0.2562   20.000  0.2441E+01        -83.59  0.2577   20.000  0.2761E+01
        147.2850      -54.03  0.2961   20.000  0.2429E+00        -85.14  0.2562   20.000  0.2440E+01        -83.66  0.2576   20.000  0.2760E+01
        147.3744      -53.79  0.2965   20.000  0.2420E+00        -85.21  0.2561   20.000  0.2440E+01        -83.76  0.2575   20.000  0.2759E+01
        147.4787      -53.37  0.2972   20.000  0.2408E+00        -85.29  0.2560   20.000  0.2439E+01        -83.86  0.2574   20.000  0.2758E+01
        147.6090      -52.73  0.2983   20.000  0.2391E+00        -85.38  0.2559   20.000  0.2437E+01        -83.99  0.2573   20.000  0.2757E+01
        147.8045      -51.72  0.3000   20.000  0.2364E+00        -85.47  0.2558   20.000  0.2436E+01        -84.18  0.2571   20.000  0.2754E+01
        148.0000      -50.75  0.3016   20.000  0.2336E+00        -85.52  0.2558   20.000  0.2434E+01        -84.35  0.2570   20.000  0.2752E+01
        148.2500      -51.23  0.3008   20.000  0.2319E+00        -85.52  0.2558   20.000  0.2431E+01        -84.55  0.2568   20.000  0.2750E+01
        148.5000      -52.69  0.2984   20.000  0.2312E+00        -85.42  0.2559   20.000  0.2428E+01        -84.71  0.2566   20.000  0.2747E+01
        148.7500      -54.46  0.2954   20.000  0.2310E+00        -85.23  0.2561   20.000  0.2424E+01        -84.83  0.2565   20.000  0.2744E+01
        149.0000      -56.26  0.2924   20.000  0.2311E+00        -84.97  0.2563   20.000  0.2421E+01        -84.90  0.2564   20.000  0.2742E+01
        149.5000      -59.39  0.2871   20.000  0.2314E+00        -84.12  0.2572   20.000  0.2412E+01        -84.80  0.2565   20.000  0.2735E+01
        150.0000      -62.35  0.2830   20.000  0.2316E+00        -83.01  0.2583   20.000  0.2402E+01        -84.42  0.2569   20.000  0.2728E+01
        150.5000      -65.00  0.2795   20.000  0.2319E+00        -81.77  0.2595   20.000  0.2392E+01        -83.80  0.2575   20.000  0.2721E+01
        151.0000      -67.34  0.2764   20.000  0.2323E+00        -80.47  0.2608   20.000  0.2381E+01        -82.97  0.2583   20.000  0.2714E+01
        152.0000      -72.86  0.2692   20.000  0.2345E+00        -78.06  0.2632   20.000  0.2359E+01        -80.85  0.2604   20.000  0.2699E+01
        153.0000      -77.78  0.2635   20.000  0.2362E+00        -76.02  0.2652   20.000  0.2338E+01        -78.64  0.2626   20.000  0.2683E+01
        153.0010      -77.77  0.2635   20.000  0.2362E+00        -76.01  0.2652   20.000  0.2338E+01        -78.63  0.2626   20.000  0.2683E+01
        153.0023      -77.78  0.2635   20.000  0.2362E+00        -76.01  0.2652   20.000  0.2338E+01        -78.63  0.2626   20.000  0.2683E+01
        153.0040      -77.79  0.2635   20.000  0.2362E+00        -76.00  0.2652   20.000  0.2338E+01        -78.62  0.2626   20.000  0.2683E+01
        153.0062      -77.80  0.2635   20.000  0.2362E+00        -76.00  0.2653   20.000  0.2338E+01        -78.62  0.2626   20.000  0.2683E+01
        153.0090      -77.82  0.2634   20.000  0.2362E+00        -75.99  0.2653   20.000  0.2338E+01        -78.61  0.2627   20.000  0.2683E+01
        153.0128      -77.84  0.2634   20.000  0.2362E+00        -75.99  0.2653   20.000  0.2338E+01        -78.60  0.2627   20.000  0.2683E+01
        153.0176      -77.87  0.2634   20.000  0.2362E+00        -75.98  0.2653   20.000  0.2338E+01        -78.59  0.2627   20.000  0.2683E+01
        153.0239      -77.90  0.2634   20.000  0.2362E+00        -75.96  0.2653   20.000  0.2338E+01        -78.58  0.2627   20.000  0.2683E+01
        153.0320      -77.95  0.2633   20.000  0.2362E+00        -75.95  0.2653   20.000  0.2337E+01        -78.56  0.2627   20.000  0.2683E+01
        153.0426      -78.00  0.2633   20.000  0.2363E+00        -75.93  0.2653   20.000  0.2337E+01        -78.54  0.2627   20.000  0.2683E+01
        153.0564      -78.08  0.2632   20.000  0.2363E+00        -75.90  0.2653   20.000  0.2337E+01        -78.51  0.2628   20.000  0.2683E+01
        153.0743      -78.17  0.2631   20.000  0.2363E+00        -75.87  0.2654   20.000  0.2336E+01        -78.47  0.2628   20.000  0.2682E+01
        153.0976      -78.29  0.2630   20.000  0.2364E+00        -75.83  0.2654   20.000  0.2336E+01        -78.41  0.2629   20.000  0.2682E+01
        153.1279      -78.44  0.2628   20.000  0.2364E+00        -75.77  0.2655   20.000  0.2335E+01        -78.35  0.2629   20.000  0.2682E+01
        153.1673      -78.61  0.2627   20.000  0.2365E+00        -75.69  0.2656   20.000  0.2334E+01        -78.26  0.2630   20.000  0.2681E+01
        153.2185      -78.75  0.2625   20.000  0.2365E+00        -75.60  0.2657   20.000  0.2333E+01        -78.15  0.2631   20.000  0.2680E+01
        153.2850      -78.75  0.2625   20.000  0.2364E+00        -75.47  0.2658   20.000  0.2331E+01        -78.00  0.2633   20.000  0.2679E+01
        153.3744      -78.32  0.2629   20.000  0.2359E+00        -75.31  0.2660   20.000  0.2329E+01        -77.80  0.2635   20.000  0.2678E+01
        153.4787      -77.24  0.2640   20.000  0.2349E+00        -75.13  0.2663   20.000  0.2327E+01        -77.58  0.2637   20.000  0.2676E+01
        153.6090      -75.22  0.2662   20.000  0.2329E+00        -74.92  0.2666   20.000  0.2324E+01        -77.30  0.2640   20.000  0.2674E+01
        153.7393      -72.85  0.2693   20.000  0.2302E+00        -74.72  0.2668   20.000  0.2321E+01        -77.02  0.2642   20.000  0.2672E+01
        154.0000      -67.26  0.2766   20.000  0.2240E+00        -74.35  0.2673   20.000  0.2315E+01        -76.49  0.2648   20.000  0.2668E+01
        154.0010      -67.21  0.2766   20.000  0.2240E+00        -74.35  0.2673   20.000  0.2315E+01        -76.49  0.2648   20.000  0.2668E+01
        154.0023      -67.19  0.2767   20.000  0.2239E+00        -74.35  0.2673   20.000  0.2315E+01        -76.49  0.2648   20.000  0.2668E+01
        154.0040      -67.15  0.2767   20.000  0.2239E+00        -74.35  0.2673   20.000  0.2315E+01        -76.49  0.2648   20.000  0.2668E+01
        154.0062      -67.10  0.2768   20.000  0.2238E+00        -74.34  0.2673   20.000  0.2315E+01        -76.48  0.2648   20.000  0.2667E+01
        154.0090      -67.04  0.2769   20.000  0.2238E+00        -74.34  0.2673   20.000  0.2315E+01        -76.47  0.2648   20.000  0.2667E+01
        154.0128      -66.96  0.2770   20.000  0.2237E+00        -74.34  0.2673   20.000  0.2315E+01        -76.47  0.2648   20.000  0.2667E+01
        154.0176      -66.85  0.2771   20.000  0.2236E+00        -74.33  0.2673   20.000  0.2315E+01        -76.46  0.2648   20.000  0.2667E+01
        154.0239      -66.72  0.2773   20.000  0.2234E+00        -74.32  0.2673   20.000  0.2315E+01        -76.44  0.2648   20.000  0.2667E+01
        154.0320      -66.54  0.2775   20.000  0.2232E+00        -74.31  0.2674   20.000  0.2314E+01        -76.43  0.2648   20.000  0.2667E+01
        154.0426      -66.31  0.2778   20.000  0.2230E+00        -74.29  0.2674   20.000  0.2314E+01        -76.41  0.2648   20.000  0.2667E+01
        154.0564      -66.01  0.2782   20.000  0.2227E+00        -74.28  0.2674   20.000  0.2314E+01        -76.38  0.2649   20.000  0.2667E+01
        154.0743      -65.61  0.2787   20.000  0.2222E+00        -74.25  0.2674   20.000  0.2314E+01        -76.34  0.2649   20.000  0.2666E+01
        154.0976      -65.08  0.2794   20.000  0.2217E+00        -74.22  0.2675   20.000  0.2313E+01        -76.30  0.2650   20.000  0.2666E+01
        154.1279      -64.34  0.2804   20.000  0.2209E+00        -74.18  0.2675   20.000  0.2312E+01        -76.24  0.2650   20.000  0.2665E+01
        154.1673      -63.29  0.2818   20.000  0.2198E+00        -74.13  0.2676   20.000  0.2311E+01        -76.16  0.2651   20.000  0.2665E+01
        154.2185      -61.80  0.2837   20.000  0.2183E+00        -74.07  0.2677   20.000  0.2310E+01        -76.06  0.2652   20.000  0.2664E+01
        154.2850      -59.71  0.2865   20.000  0.2160E+00        -73.99  0.2678   20.000  0.2309E+01        -75.93  0.2653   20.000  0.2663E+01
        154.3744      -56.98  0.2912   20.000  0.2127E+00        -73.89  0.2679   20.000  0.2307E+01        -75.77  0.2655   20.000  0.2661E+01
        154.4787      -54.04  0.2961   20.000  0.2092E+00        -73.77  0.2681   20.000  0.2305E+01        -75.60  0.2657   20.000  0.2660E+01
        154.6090      -50.74  0.3016   20.000  0.2050E+00        -73.64  0.2682   20.000  0.2302E+01        -75.41  0.2659   20.000  0.2657E+01
